duelist_id,rank,card_id,weight
7,SATec,211,18
7,SATec,212,18
7,SATec,214,18
7,SATec,222,18
7,SATec,227,18
7,SATec,229,18
7,SATec,232,18
7,SATec,237,18
7,SATec,242,18
7,SATec,245,18
7,SATec,254,18
7,SATec,261,18
7,SATec,268,18
7,SATec,285,18
7,SATec,292,18
7,SATec,302,20
7,SATec,308,20
7,SATec,310,18
7,SATec,324,18
7,SATec,328,18
7,SATec,330,42
7,SATec,336,32
7,SATec,337,18
7,SATec,343,20
7,SATec,344,20
7,SATec,345,20
7,SATec,420,18
7,SATec,452,18
7,SATec,476,18
7,SATec,486,18
7,SATec,488,18
7,SATec,492,18
7,SATec,501,18
7,SATec,506,18
7,SATec,510,38
7,SATec,524,18
7,SATec,536,18
7,SATec,540,18
7,SATec,544,18
7,SATec,547,18
7,SATec,549,18
7,SATec,556,18
7,SATec,579,38
7,SATec,589,38
7,SATec,591,18
7,SATec,598,18
7,SATec,602,18
7,SATec,609,18
7,SATec,611,18
7,SATec,656,32
7,SATec,666,18
7,SATec,677,18
7,SATec,682,20
7,SATec,683,20
7,SATec,684,20
7,SATec,687,20
7,SATec,688,20
7,SATec,690,18
8,SAPow,2,22
8,SAPow,19,6
8,SAPow,20,4
8,SAPow,21,4
8,SAPow,30,22
8,SAPow,34,22
8,SAPow,35,4
8,SAPow,36,22
8,SAPow,38,28
8,SAPow,42,22
8,SAPow,44,22
8,SAPow,74,22
8,SAPow,79,24
8,SAPow,90,24
8,SAPow,96,22
8,SAPow,97,22
8,SAPow,98,22
8,SAPow,99,48
8,SAPow,104,22
8,SAPow,106,22
8,SAPow,108,22
8,SAPow,114,22
8,SAPow,115,22
8,SAPow,129,22
8,SAPow,132,22
8,SAPow,135,22
8,SAPow,139,22
8,SAPow,142,22
8,SAPow,143,22
8,SAPow,144,22
8,SAPow,145,22
8,SAPow,154,22
8,SAPow,174,20
8,SAPow,179,20
8,SAPow,183,20
8,SAPow,184,20
8,SAPow,190,20
8,SAPow,203,20
8,SAPow,213,20
8,SAPow,215,20
8,SAPow,220,20
8,SAPow,223,24
8,SAPow,228,22
8,SAPow,237,22
8,SAPow,244,22
8,SAPow,253,22
8,SAPow,257,22
8,SAPow,259,22
8,SAPow,263,22
8,SAPow,268,22
8,SAPow,366,22
8,SAPow,368,22
8,SAPow,370,4
8,SAPow,371,4
8,SAPow,372,4
8,SAPow,373,4
8,SAPow,385,4
8,SAPow,386,4
8,SAPow,390,4
8,SAPow,391,20
8,SAPow,401,20
8,SAPow,407,20
8,SAPow,426,48
8,SAPow,427,4
8,SAPow,442,4
8,SAPow,453,46
8,SAPow,455,48
8,SAPow,457,48
8,SAPow,465,26
8,SAPow,467,20
8,SAPow,470,24
8,SAPow,471,20
8,SAPow,500,20
8,SAPow,505,46
8,SAPow,509,4
8,SAPow,518,12
8,SAPow,522,26
8,SAPow,525,12
8,SAPow,529,12
8,SAPow,531,46
8,SAPow,532,24
8,SAPow,564,48
8,SAPow,571,26
8,SAPow,572,26
8,SAPow,593,12
8,SAPow,594,26
8,SAPow,599,46
8,SAPow,613,20
8,SAPow,623,24
8,SAPow,627,26
8,SAPow,631,24
8,SAPow,632,12
8,SAPow,634,24
8,SAPow,645,4
8,SAPow,646,46
8,SAPow,707,4
8,SAPow,713,4
8,SAPow,714,4
8,BCD,2,26
8,BCD,19,6
8,BCD,30,26
8,BCD,34,26
8,BCD,36,26
8,BCD,42,26
8,BCD,44,28
8,BCD,74,28
8,BCD,79,24
8,BCD,90,24
8,BCD,96,28
8,BCD,97,28
8,BCD,98,28
8,BCD,99,48
8,BCD,104,28
8,BCD,106,28
8,BCD,108,28
8,BCD,114,28
8,BCD,115,28
8,BCD,129,28
8,BCD,132,28
8,BCD,135,28
8,BCD,139,28
8,BCD,142,28
8,BCD,143,28
8,BCD,144,28
8,BCD,145,28
8,BCD,154,28
8,BCD,174,28
8,BCD,179,28
8,BCD,183,28
8,BCD,184,28
8,BCD,190,28
8,BCD,203,28
8,BCD,213,28
8,BCD,215,28
8,BCD,220,28
8,BCD,223,20
8,BCD,228,28
8,BCD,237,28
8,BCD,244,28
8,BCD,253,28
8,BCD,257,28
8,BCD,259,28
8,BCD,263,28
8,BCD,268,28
8,BCD,366,28
8,BCD,368,28
8,BCD,455,64
8,BCD,457,64
8,BCD,465,24
8,BCD,470,32
8,BCD,505,64
8,BCD,518,10
8,BCD,522,24
8,BCD,525,16
8,BCD,529,10
8,BCD,531,44
8,BCD,532,32
8,BCD,571,24
8,BCD,572,24
8,BCD,593,16
8,BCD,594,24
8,BCD,599,64
8,BCD,623,28
8,BCD,627,24
8,BCD,631,32
8,BCD,632,16
8,BCD,634,32
8,BCD,646,64
8,SATec,2,26
8,SATec,19,4
8,SATec,30,26
8,SATec,34,26
8,SATec,36,26
8,SATec,42,26
8,SATec,44,26
8,SATec,74,26
8,SATec,96,26
8,SATec,97,26
8,SATec,98,26
8,SATec,104,26
8,SATec,106,26
8,SATec,108,26
8,SATec,114,26
8,SATec,115,26
8,SATec,129,26
8,SATec,132,26
8,SATec,135,26
8,SATec,139,26
8,SATec,142,26
8,SATec,143,26
8,SATec,144,26
8,SATec,145,26
8,SATec,154,26
8,SATec,174,24
8,SATec,179,24
8,SATec,183,24
8,SATec,184,24
8,SATec,190,24
8,SATec,203,24
8,SATec,213,24
8,SATec,215,24
8,SATec,220,24
8,SATec,228,24
8,SATec,237,24
8,SATec,244,22
8,SATec,253,22
8,SATec,257,22
8,SATec,259,22
8,SATec,263,22
8,SATec,268,22
8,SATec,303,24
8,SATec,313,24
8,SATec,315,24
8,SATec,320,1
8,SATec,321,24
8,SATec,322,24
8,SATec,323,24
8,SATec,331,48
8,SATec,336,48
8,SATec,337,20
8,SATec,342,1
8,SATec,343,24
8,SATec,344,24
8,SATec,345,24
8,SATec,347,1
8,SATec,366,22
8,SATec,368,22
8,SATec,455,46
8,SATec,457,46
8,SATec,470,24
8,SATec,505,46
8,SATec,525,10
8,SATec,532,24
8,SATec,593,10
8,SATec,599,46
8,SATec,623,24
8,SATec,631,24
8,SATec,632,10
8,SATec,634,24
8,SATec,646,46
8,SATec,657,2
8,SATec,661,2
8,SATec,665,24
8,SATec,672,1
8,SATec,676,24
8,SATec,682,24
8,SATec,683,24
8,SATec,684,24
8,SATec,686,20
8,SATec,687,24
8,SATec,688,24
8,SATec,690,24
8,SATec,693,24
8,SATec,695,24
9,SAPow,5,18
9,SAPow,8,18
9,SAPow,19,6
9,SAPow,29,18
9,SAPow,32,70
9,SAPow,45,18
9,SAPow,47,18
9,SAPow,48,18
9,SAPow,59,36
9,SAPow,80,72
9,SAPow,81,72
9,SAPow,96,16
9,SAPow,97,16
9,SAPow,100,17
9,SAPow,105,36
9,SAPow,107,16
9,SAPow,108,16
9,SAPow,113,17
9,SAPow,114,17
9,SAPow,116,17
9,SAPow,129,17
9,SAPow,134,17
9,SAPow,139,17
9,SAPow,143,17
9,SAPow,144,17
9,SAPow,145,17
9,SAPow,147,17
9,SAPow,148,17
9,SAPow,155,17
9,SAPow,156,17
9,SAPow,158,17
9,SAPow,160,17
9,SAPow,161,17
9,SAPow,173,17
9,SAPow,175,17
9,SAPow,176,17
9,SAPow,177,17
9,SAPow,178,17
9,SAPow,180,17
9,SAPow,183,17
9,SAPow,184,17
9,SAPow,187,17
9,SAPow,188,17
9,SAPow,189,17
9,SAPow,190,17
9,SAPow,195,17
9,SAPow,199,17
9,SAPow,203,17
9,SAPow,205,17
9,SAPow,206,17
9,SAPow,208,17
9,SAPow,209,17
9,SAPow,215,17
9,SAPow,218,52
9,SAPow,222,17
9,SAPow,224,17
9,SAPow,226,17
9,SAPow,232,17
9,SAPow,239,17
9,SAPow,240,17
9,SAPow,243,17
9,SAPow,247,17
9,SAPow,253,17
9,SAPow,264,17
9,SAPow,265,17
9,SAPow,266,17
9,SAPow,267,17
9,SAPow,271,17
9,SAPow,277,17
9,SAPow,282,17
9,SAPow,283,17
9,SAPow,292,17
9,SAPow,298,17
9,SAPow,300,17
9,SAPow,331,34
9,SAPow,332,34
9,SAPow,417,17
9,SAPow,421,17
9,SAPow,432,17
9,SAPow,451,17
9,SAPow,463,17
9,SAPow,476,17
9,SAPow,477,17
9,SAPow,478,17
9,SAPow,479,17
9,SAPow,481,17
9,SAPow,490,17
9,SAPow,503,17
9,SAPow,510,17
9,SAPow,534,17
9,SAPow,536,17
9,SAPow,538,17
9,SAPow,544,17
9,SAPow,556,17
9,SAPow,568,35
9,SAPow,569,17
9,SAPow,573,52
9,SAPow,585,17
9,SAPow,590,17
9,SAPow,604,17
9,SAPow,605,17
9,SAPow,606,17
9,BCD,5,19
9,BCD,8,19
9,BCD,19,6
9,BCD,29,19
9,BCD,45,19
9,BCD,47,19
9,BCD,48,19
9,BCD,96,19
9,BCD,97,19
9,BCD,100,19
9,BCD,105,38
9,BCD,107,19
9,BCD,108,19
9,BCD,113,19
9,BCD,114,19
9,BCD,116,19
9,BCD,129,19
9,BCD,134,19
9,BCD,139,19
9,BCD,143,19
9,BCD,144,19
9,BCD,145,19
9,BCD,147,19
9,BCD,148,19
9,BCD,155,19
9,BCD,156,19
9,BCD,158,19
9,BCD,160,19
9,BCD,161,19
9,BCD,173,19
9,BCD,175,19
9,BCD,176,19
9,BCD,177,19
9,BCD,178,19
9,BCD,180,19
9,BCD,183,19
9,BCD,184,19
9,BCD,187,19
9,BCD,188,19
9,BCD,189,19
9,BCD,190,19
9,BCD,195,19
9,BCD,199,19
9,BCD,203,19
9,BCD,205,19
9,BCD,206,19
9,BCD,208,19
9,BCD,209,19
9,BCD,215,19
9,BCD,218,52
9,BCD,222,19
9,BCD,224,19
9,BCD,226,19
9,BCD,232,19
9,BCD,239,19
9,BCD,240,19
9,BCD,243,19
9,BCD,247,19
9,BCD,253,19
9,BCD,264,19
9,BCD,265,19
9,BCD,266,19
9,BCD,267,19
9,BCD,271,19
9,BCD,277,19
9,BCD,282,19
9,BCD,283,19
9,BCD,292,19
9,BCD,298,19
9,BCD,300,19
9,BCD,308,19
9,BCD,331,48
9,BCD,332,48
9,BCD,417,19
9,BCD,421,19
9,BCD,432,19
9,BCD,451,19
9,BCD,463,19
9,BCD,476,19
9,BCD,477,19
9,BCD,478,19
9,BCD,479,19
9,BCD,481,19
9,BCD,490,19
9,BCD,503,19
9,BCD,510,19
9,BCD,534,19
9,BCD,536,19
9,BCD,538,19
9,BCD,544,19
9,BCD,556,19
9,BCD,568,36
9,BCD,569,19
9,BCD,573,52
9,BCD,585,19
9,BCD,590,19
9,BCD,604,19
9,BCD,605,19
9,BCD,606,19
9,BCD,682,20
9,SATec,5,18
9,SATec,8,18
9,SATec,19,6
9,SATec,29,18
9,SATec,45,18
9,SATec,47,18
9,SATec,48,18
9,SATec,96,16
9,SATec,97,16
9,SATec,100,16
9,SATec,105,32
9,SATec,107,16
9,SATec,108,16
9,SATec,113,16
9,SATec,114,16
9,SATec,116,16
9,SATec,129,16
9,SATec,134,16
9,SATec,139,16
9,SATec,143,16
9,SATec,144,16
9,SATec,145,16
9,SATec,147,16
9,SATec,148,16
9,SATec,155,16
9,SATec,156,16
9,SATec,158,16
9,SATec,160,16
9,SATec,161,16
9,SATec,173,16
9,SATec,175,16
9,SATec,176,16
9,SATec,177,16
9,SATec,178,16
9,SATec,180,16
9,SATec,183,16
9,SATec,184,16
9,SATec,187,16
9,SATec,188,16
9,SATec,189,16
9,SATec,190,16
9,SATec,195,16
9,SATec,199,16
9,SATec,203,16
9,SATec,205,16
9,SATec,206,16
9,SATec,208,16
9,SATec,209,16
9,SATec,215,16
9,SATec,218,48
9,SATec,222,16
9,SATec,224,16
9,SATec,226,16
9,SATec,232,16
9,SATec,239,16
9,SATec,240,16
9,SATec,243,16
9,SATec,247,16
9,SATec,253,16
9,SATec,264,16
9,SATec,265,16
9,SATec,266,16
9,SATec,267,16
9,SATec,271,16
9,SATec,277,16
9,SATec,282,16
9,SATec,283,16
9,SATec,292,16
9,SATec,298,16
9,SATec,300,16
9,SATec,308,36
9,SATec,324,36
9,SATec,326,36
9,SATec,331,64
9,SATec,332,64
9,SATec,417,16
9,SATec,421,16
9,SATec,432,16
9,SATec,451,16
9,SATec,463,16
9,SATec,476,16
9,SATec,477,16
9,SATec,478,16
9,SATec,479,16
9,SATec,481,16
9,SATec,490,16
9,SATec,503,16
9,SATec,510,16
9,SATec,534,16
9,SATec,536,16
9,SATec,538,16
9,SATec,544,16
9,SATec,556,16
9,SATec,568,26
9,SATec,569,16
9,SATec,573,52
9,SATec,585,16
9,SATec,590,16
9,SATec,604,16
9,SATec,605,16
9,SATec,606,16
9,SATec,679,32
9,SATec,682,36
9,SATec,683,48
9,SATec,690,32
9,SATec,699,32
10,SAPow,3,20
10,SAPow,8,21
10,SAPow,10,20
10,SAPow,13,26
10,SAPow,19,6
10,SAPow,25,20
10,SAPow,41,26
10,SAPow,44,26
10,SAPow,49,72
10,SAPow,50,68
10,SAPow,53,95
10,SAPow,54,98
10,SAPow,55,72
10,SAPow,70,26
10,SAPow,77,22
10,SAPow,80,22
10,SAPow,109,22
10,SAPow,115,22
10,SAPow,116,21
10,SAPow,119,22
10,SAPow,121,22
10,SAPow,123,22
10,SAPow,125,26
10,SAPow,141,20
10,SAPow,149,26
10,SAPow,157,20
10,SAPow,158,20
10,SAPow,164,22
10,SAPow,166,22
10,SAPow,171,22
10,SAPow,180,20
10,SAPow,186,22
10,SAPow,193,22
10,SAPow,194,22
10,SAPow,196,22
10,SAPow,201,22
10,SAPow,209,20
10,SAPow,220,22
10,SAPow,221,22
10,SAPow,225,22
10,SAPow,233,22
10,SAPow,236,22
10,SAPow,248,22
10,SAPow,255,22
10,SAPow,256,22
10,SAPow,259,22
10,SAPow,272,22
10,SAPow,273,22
10,SAPow,274,22
10,SAPow,280,22
10,SAPow,291,22
10,SAPow,293,22
10,SAPow,330,24
10,SAPow,367,5
10,SAPow,397,20
10,SAPow,406,22
10,SAPow,412,24
10,SAPow,459,22
10,SAPow,476,20
10,SAPow,477,20
10,SAPow,478,20
10,SAPow,479,20
10,SAPow,485,20
10,SAPow,488,20
10,SAPow,496,22
10,SAPow,501,20
10,SAPow,506,20
10,SAPow,510,20
10,SAPow,511,24
10,SAPow,514,22
10,SAPow,534,20
10,SAPow,547,20
10,SAPow,552,22
10,SAPow,567,22
10,SAPow,576,22
10,SAPow,579,20
10,SAPow,589,20
10,SAPow,608,22
10,SAPow,609,20
10,SAPow,620,44
10,SAPow,643,22
10,BCD,3,33
10,BCD,8,33
10,BCD,10,33
10,BCD,19,6
10,BCD,25,33
10,BCD,50,84
10,BCD,53,120
10,BCD,77,33
10,BCD,80,33
10,BCD,109,33
10,BCD,115,33
10,BCD,116,33
10,BCD,119,33
10,BCD,121,33
10,BCD,123,33
10,BCD,141,26
10,BCD,157,26
10,BCD,158,26
10,BCD,164,26
10,BCD,166,26
10,BCD,171,26
10,BCD,180,26
10,BCD,186,26
10,BCD,193,26
10,BCD,194,26
10,BCD,196,26
10,BCD,201,26
10,BCD,209,26
10,BCD,220,26
10,BCD,221,26
10,BCD,225,26
10,BCD,233,26
10,BCD,236,26
10,BCD,248,26
10,BCD,255,26
10,BCD,256,26
10,BCD,259,26
10,BCD,272,26
10,BCD,273,26
10,BCD,274,26
10,BCD,280,26
10,BCD,291,26
10,BCD,293,26
10,BCD,330,30
10,BCD,367,2
10,BCD,397,26
10,BCD,406,26
10,BCD,459,26
10,BCD,476,26
10,BCD,477,26
10,BCD,478,26
10,BCD,479,26
10,BCD,485,26
10,BCD,488,26
10,BCD,496,26
10,BCD,501,26
10,BCD,506,26
10,BCD,510,26
10,BCD,514,26
10,BCD,534,26
10,BCD,547,26
10,BCD,552,26
10,BCD,567,26
10,BCD,576,26
10,BCD,579,26
10,BCD,589,26
10,BCD,608,26
10,BCD,609,26
10,BCD,620,42
10,BCD,643,26
10,BCD,683,16
10,SATec,8,48
10,SATec,19,4
10,SATec,50,250
10,SATec,116,40
10,SATec,123,40
10,SATec,141,42
10,SATec,157,40
10,SATec,158,40
10,SATec,180,40
10,SATec,209,40
10,SATec,305,60
10,SATec,306,60
10,SATec,310,32
10,SATec,325,32
10,SATec,330,60
10,SATec,336,32
10,SATec,338,32
10,SATec,339,32
10,SATec,340,32
10,SATec,343,32
10,SATec,344,32
10,SATec,345,32
10,SATec,350,32
10,SATec,397,24
10,SATec,476,42
10,SATec,477,42
10,SATec,478,42
10,SATec,479,42
10,SATec,485,42
10,SATec,488,42
10,SATec,501,42
10,SATec,506,42
10,SATec,510,42
10,SATec,534,42
10,SATec,547,42
10,SATec,579,42
10,SATec,589,42
10,SATec,609,42
10,SATec,662,64
10,SATec,666,32
10,SATec,677,32
10,SATec,683,32
10,SATec,684,32
10,SATec,688,32
10,SATec,690,32
10,SATec,693,32
10,SATec,695,32
10,SATec,699,32
11,SAPow,2,32
11,SAPow,6,32
11,SAPow,13,94
11,SAPow,20,8
11,SAPow,26,32
11,SAPow,27,32
11,SAPow,31,32
11,SAPow,32,32
11,SAPow,36,32
11,SAPow,41,32
11,SAPow,43,32
11,SAPow,44,32
11,SAPow,46,32
11,SAPow,49,32
11,SAPow,54,32
11,SAPow,55,32
11,SAPow,70,32
11,SAPow,71,32
11,SAPow,78,32
11,SAPow,81,30
11,SAPow,83,30
11,SAPow,86,30
11,SAPow,91,30
11,SAPow,95,30
11,SAPow,125,94
11,SAPow,127,30
11,SAPow,136,30
11,SAPow,149,30
11,SAPow,168,30
11,SAPow,170,30
11,SAPow,186,62
11,SAPow,207,62
11,SAPow,230,30
11,SAPow,272,62
11,SAPow,300,62
11,SAPow,307,18
11,SAPow,332,40
11,SAPow,368,30
11,SAPow,379,30
11,SAPow,405,30
11,SAPow,412,30
11,SAPow,415,30
11,SAPow,416,30
11,SAPow,460,30
11,SAPow,462,30
11,SAPow,466,94
11,SAPow,511,30
11,SAPow,512,30
11,SAPow,538,62
11,SAPow,552,62
11,SAPow,597,30
11,SAPow,636,94
11,SAPow,648,30
11,BCD,6,40
11,BCD,13,120
11,BCD,20,10
11,BCD,26,40
11,BCD,27,40
11,BCD,31,40
11,BCD,36,40
11,BCD,41,40
11,BCD,43,40
11,BCD,44,40
11,BCD,46,40
11,BCD,49,40
11,BCD,54,40
11,BCD,55,40
11,BCD,70,40
11,BCD,71,40
11,BCD,95,40
11,BCD,125,120
11,BCD,136,40
11,BCD,149,40
11,BCD,168,40
11,BCD,186,80
11,BCD,207,80
11,BCD,230,40
11,BCD,272,80
11,BCD,300,80
11,BCD,307,26
11,BCD,312,26
11,BCD,316,60
11,BCD,332,60
11,BCD,412,40
11,BCD,415,40
11,BCD,416,40
11,BCD,466,120
11,BCD,511,40
11,BCD,512,40
11,BCD,538,80
11,BCD,552,80
11,BCD,597,40
11,BCD,684,26
11,SATec,13,136
11,SATec,20,10
11,SATec,41,46
11,SATec,44,46
11,SATec,54,46
11,SATec,70,46
11,SATec,78,46
11,SATec,125,132
11,SATec,149,45
11,SATec,186,90
11,SATec,207,90
11,SATec,272,90
11,SATec,300,90
11,SATec,307,32
11,SATec,312,32
11,SATec,313,32
11,SATec,316,64
11,SATec,317,72
11,SATec,321,32
11,SATec,325,32
11,SATec,327,32
11,SATec,332,64
11,SATec,339,32
11,SATec,340,32
11,SATec,341,32
11,SATec,344,32
11,SATec,345,32
11,SATec,349,32
11,SATec,412,45
11,SATec,415,45
11,SATec,416,45
11,SATec,538,90
11,SATec,552,90
11,SATec,672,64
11,SATec,676,32
11,SATec,684,36
11,SATec,685,36
11,SATec,687,36
11,SATec,690,32
12,SAPow,2,30
12,SAPow,9,28
12,SAPow,19,8
12,SAPow,24,28
12,SAPow,30,28
12,SAPow,32,30
12,SAPow,36,92
12,SAPow,78,30
12,SAPow,81,30
12,SAPow,83,30
12,SAPow,86,30
12,SAPow,91,30
12,SAPow,95,54
12,SAPow,96,92
12,SAPow,97,92
12,SAPow,98,92
12,SAPow,108,28
12,SAPow,127,30
12,SAPow,132,28
12,SAPow,135,28
12,SAPow,139,28
12,SAPow,154,28
12,SAPow,170,30
12,SAPow,197,28
12,SAPow,203,28
12,SAPow,215,28
12,SAPow,228,28
12,SAPow,275,8
12,SAPow,283,28
12,SAPow,297,8
12,SAPow,331,48
12,SAPow,335,48
12,SAPow,368,54
12,SAPow,379,30
12,SAPow,405,54
12,SAPow,406,28
12,SAPow,410,28
12,SAPow,411,28
12,SAPow,412,28
12,SAPow,414,28
12,SAPow,415,28
12,SAPow,416,28
12,SAPow,417,28
12,SAPow,418,8
12,SAPow,420,28
12,SAPow,421,28
12,SAPow,422,28
12,SAPow,460,30
12,SAPow,462,30
12,SAPow,498,8
12,SAPow,512,30
12,SAPow,514,30
12,SAPow,544,30
12,SAPow,548,30
12,SAPow,556,30
12,SAPow,585,30
12,SAPow,614,8
12,SAPow,636,30
12,SAPow,643,30
12,SAPow,648,54
12,SAPow,658,48
12,BCD,9,40
12,BCD,19,12
12,BCD,24,40
12,BCD,30,40
12,BCD,36,108
12,BCD,95,40
12,BCD,96,108
12,BCD,97,108
12,BCD,98,108
12,BCD,108,40
12,BCD,132,40
12,BCD,135,40
12,BCD,139,40
12,BCD,154,40
12,BCD,197,40
12,BCD,203,40
12,BCD,215,40
12,BCD,228,40
12,BCD,275,8
12,BCD,283,40
12,BCD,297,8
12,BCD,319,64
12,BCD,325,30
12,BCD,331,64
12,BCD,335,64
12,BCD,406,40
12,BCD,410,40
12,BCD,411,40
12,BCD,412,40
12,BCD,414,40
12,BCD,415,40
12,BCD,416,40
12,BCD,417,40
12,BCD,418,8
12,BCD,420,40
12,BCD,421,40
12,BCD,422,40
12,BCD,498,8
12,BCD,512,36
12,BCD,514,36
12,BCD,544,36
12,BCD,548,36
12,BCD,556,36
12,BCD,585,36
12,BCD,614,8
12,BCD,643,36
12,BCD,658,60
12,BCD,684,30
12,SATec,9,36
12,SATec,19,10
12,SATec,24,36
12,SATec,30,36
12,SATec,96,108
12,SATec,97,108
12,SATec,98,108
12,SATec,108,36
12,SATec,132,36
12,SATec,135,36
12,SATec,139,36
12,SATec,154,36
12,SATec,197,36
12,SATec,203,36
12,SATec,215,36
12,SATec,228,36
12,SATec,275,8
12,SATec,283,36
12,SATec,297,8
12,SATec,319,64
12,SATec,320,64
12,SATec,322,36
12,SATec,325,36
12,SATec,331,32
12,SATec,335,32
12,SATec,406,36
12,SATec,410,36
12,SATec,411,36
12,SATec,412,36
12,SATec,414,36
12,SATec,415,36
12,SATec,416,36
12,SATec,417,36
12,SATec,418,8
12,SATec,420,36
12,SATec,421,36
12,SATec,422,36
12,SATec,498,8
12,SATec,514,36
12,SATec,544,36
12,SATec,548,36
12,SATec,556,36
12,SATec,585,36
12,SATec,614,8
12,SATec,643,36
12,SATec,658,64
12,SATec,660,64
12,SATec,679,30
12,SATec,684,32
12,SATec,685,36
12,SATec,688,36
12,SATec,690,36
12,SATec,695,32
13,SAPow,5,10
13,SAPow,8,12
13,SAPow,20,8
13,SAPow,29,10
13,SAPow,45,10
13,SAPow,48,10
13,SAPow,50,10
13,SAPow,70,54
13,SAPow,71,54
13,SAPow,77,24
13,SAPow,96,10
13,SAPow,97,10
13,SAPow,98,10
13,SAPow,101,10
13,SAPow,107,12
13,SAPow,108,12
13,SAPow,122,12
13,SAPow,129,12
13,SAPow,134,12
13,SAPow,135,12
13,SAPow,139,12
13,SAPow,140,32
13,SAPow,144,12
13,SAPow,145,12
13,SAPow,147,12
13,SAPow,148,12
13,SAPow,152,42
13,SAPow,154,12
13,SAPow,156,12
13,SAPow,157,12
13,SAPow,158,12
13,SAPow,159,12
13,SAPow,160,12
13,SAPow,161,12
13,SAPow,173,12
13,SAPow,176,12
13,SAPow,177,24
13,SAPow,179,12
13,SAPow,182,12
13,SAPow,183,12
13,SAPow,184,12
13,SAPow,187,12
13,SAPow,189,12
13,SAPow,191,12
13,SAPow,193,24
13,SAPow,195,12
13,SAPow,196,24
13,SAPow,198,12
13,SAPow,199,20
13,SAPow,200,12
13,SAPow,203,12
13,SAPow,205,20
13,SAPow,206,32
13,SAPow,208,12
13,SAPow,209,12
13,SAPow,211,12
13,SAPow,212,12
13,SAPow,214,12
13,SAPow,218,12
13,SAPow,222,12
13,SAPow,224,12
13,SAPow,227,32
13,SAPow,229,12
13,SAPow,230,24
13,SAPow,232,12
13,SAPow,239,12
13,SAPow,240,12
13,SAPow,242,12
13,SAPow,243,32
13,SAPow,245,12
13,SAPow,247,20
13,SAPow,251,24
13,SAPow,254,12
13,SAPow,258,24
13,SAPow,261,12
13,SAPow,265,32
13,SAPow,266,12
13,SAPow,267,12
13,SAPow,268,12
13,SAPow,270,20
13,SAPow,271,12
13,SAPow,277,12
13,SAPow,285,32
13,SAPow,289,20
13,SAPow,292,32
13,SAPow,300,12
13,SAPow,334,28
13,SAPow,393,20
13,SAPow,398,20
13,SAPow,420,12
13,SAPow,421,12
13,SAPow,432,20
13,SAPow,436,20
13,SAPow,444,20
13,SAPow,446,20
13,SAPow,451,32
13,SAPow,452,32
13,SAPow,475,20
13,SAPow,476,12
13,SAPow,484,20
13,SAPow,490,12
13,SAPow,492,12
13,SAPow,503,32
13,SAPow,506,12
13,SAPow,510,12
13,SAPow,524,20
13,SAPow,534,12
13,SAPow,536,32
13,SAPow,540,12
13,SAPow,544,12
13,SAPow,549,32
13,SAPow,556,12
13,SAPow,569,20
13,SAPow,590,20
13,SAPow,591,12
13,SAPow,602,32
13,SAPow,604,12
13,SAPow,605,20
13,SAPow,606,32
13,SAPow,609,12
13,BCD,5,12
13,BCD,8,12
13,BCD,20,8
13,BCD,29,12
13,BCD,45,12
13,BCD,48,12
13,BCD,50,12
13,BCD,96,12
13,BCD,97,12
13,BCD,98,12
13,BCD,101,12
13,BCD,107,12
13,BCD,108,12
13,BCD,122,12
13,BCD,129,12
13,BCD,134,12
13,BCD,135,12
13,BCD,139,12
13,BCD,144,12
13,BCD,145,12
13,BCD,147,12
13,BCD,148,12
13,BCD,152,44
13,BCD,154,12
13,BCD,156,12
13,BCD,157,12
13,BCD,158,12
13,BCD,159,12
13,BCD,160,12
13,BCD,161,12
13,BCD,173,12
13,BCD,176,12
13,BCD,177,24
13,BCD,179,12
13,BCD,182,12
13,BCD,183,12
13,BCD,184,12
13,BCD,187,12
13,BCD,189,12
13,BCD,191,12
13,BCD,195,12
13,BCD,198,12
13,BCD,199,20
13,BCD,200,12
13,BCD,203,12
13,BCD,205,20
13,BCD,206,44
13,BCD,208,12
13,BCD,209,12
13,BCD,211,12
13,BCD,212,12
13,BCD,214,12
13,BCD,218,12
13,BCD,222,12
13,BCD,224,12
13,BCD,227,44
13,BCD,229,12
13,BCD,232,12
13,BCD,239,12
13,BCD,240,12
13,BCD,242,12
13,BCD,243,44
13,BCD,245,12
13,BCD,247,22
13,BCD,254,12
13,BCD,261,12
13,BCD,265,44
13,BCD,266,12
13,BCD,267,12
13,BCD,268,12
13,BCD,270,28
13,BCD,271,12
13,BCD,277,12
13,BCD,285,44
13,BCD,289,20
13,BCD,292,44
13,BCD,300,12
13,BCD,308,20
13,BCD,328,20
13,BCD,334,44
13,BCD,393,20
13,BCD,398,22
13,BCD,420,12
13,BCD,421,12
13,BCD,432,22
13,BCD,436,22
13,BCD,444,22
13,BCD,446,22
13,BCD,451,44
13,BCD,452,44
13,BCD,475,22
13,BCD,476,12
13,BCD,484,22
13,BCD,490,12
13,BCD,492,12
13,BCD,503,44
13,BCD,506,12
13,BCD,510,12
13,BCD,524,22
13,BCD,534,12
13,BCD,536,44
13,BCD,540,12
13,BCD,544,12
13,BCD,549,44
13,BCD,556,12
13,BCD,569,22
13,BCD,590,22
13,BCD,591,12
13,BCD,602,44
13,BCD,604,12
13,BCD,605,22
13,BCD,606,44
